Locutor,texto_procesado,Sarcasmo,matches,corrections,corrected,tokens,lemma,pos,sents,ner,token_count,unique_token_count,nostop_count,sent_count,ner_count,comma,question,exclamation,quotation,organization,caps,person,location,money,time,date,percent,noun,adj,pron,verb,cconj,adv,det,propn,num,part,intj,processed_text,Variable,Variable,Variable
archer,"Sí, pero dudo que",0,[],0,"Sí, pero dudo que","['Sí', ',', 'pero', 'dudo', 'que']","['sí', ',', 'pero', 'dudar', 'que']","['ADV', 'PUNCT', 'CCONJ', 'VERB', 'SCONJ']","['Sí, pero dudo que']",[],5,5,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,,,,
archer,No hasta que me tome este batido de mate y caña con una nube de tres en uno,0,[],0,No hasta que me tome este batido de mate y caña con una nube de tres en uno,"['No', 'hasta', 'que', 'me', 'tome', 'este', 'batido', 'de', 'mate', 'y', 'caña', 'con', 'una', 'nube', 'de', 'tres', 'en', 'uno']","['no', 'hasta', 'que', 'yo', 'tomar', 'este', 'batido', 'de', 'mate', 'y', 'caña', 'con', 'uno', 'nube', 'de', 'tres', 'en', 'uno']","['ADV', 'ADP', 'SCONJ', 'PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NUM', 'ADP', 'PRON']",['No hasta que me tome este batido de mate y caña con una nube de tres en uno'],[],18,17,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1,1,1,2,0,1,0,0,hasta tomar,,,
archer,"Un momento, dame eso, a mi señal me pondré a tío. Vosotros idiotas salid corriendo y buscad a Pam y AJ y ponedlas a salvo antes de que lleguen más jilibollas",0,"[Match({'ruleId': 'MORFOLOGIK_RULE_ES', 'message': 'Se ha encontrado un posible error ortográfico.', 'replacements': ['Paz', 'Par', 'Pan', 'RAM', 'Ppm', 'AM', 'CAM', 'Cam', 'PAC', 'Pame', 'Pao', 'Pat', 'Pau', 'Sam', 'Paf', 'Spam'], 'offsetInContext': 43, 'context': '...tros idiotas salid corriendo y buscad a Pam y AJ y ponedlas a salvo antes de que ll...', 'offset': 94, 'errorLength': 3, 'category': 'TYPOS', 'ruleIssueType': 'misspelling', 'sentence': 'Vosotros idiotas salid corriendo y buscad a Pam y AJ y ponedlas a salvo antes de que lleguen más jilibollas'}), Match({'ruleId': 'MORFOLOGIK_RULE_ES', 'message': 'Se ha encontrado un posible error ortográfico.', 'replacements': ['gilipollas'], 'offsetInContext': 43, 'context': '...nedlas a salvo antes de que lleguen más jilibollas', 'offset': 147, 'errorLength': 10, 'category': 'TYPOS', 'ruleIssueType': 'misspelling', 'sentence': 'Vosotros idiotas salid corriendo y buscad a Pam y AJ y ponedlas a salvo antes de que lleguen más jilibollas'})]",2,"Un momento, dame eso, a mi señal me pondré a tío. Vosotros idiotas salid corriendo y buscad a Paz y AJ y ponedlas a salvo antes de que lleguen más gilipollas","['Un', 'momento', ',', 'dame', 'eso', ',', 'a', 'mi', 'señal', 'me', 'pondré', 'a', 'tío', '.', 'Vosotros', 'idiotas', 'salid', 'corriendo', 'y', 'buscad', 'a', 'Paz', 'y', 'AJ', 'y', 'ponedlas', 'a', 'salvo', 'antes', 'de', 'que', 'lleguen', 'más', 'gilipollas']","['uno', 'momento', ',', 'dame', 'ese', ',', 'a', 'mi', 'señal', 'yo', 'poner', 'a', 'tío', '.', 'tú', 'idiota', 'salid', 'correr', 'y', 'buscad', 'a', 'Paz', 'y', 'AJ', 'y', 'poned él', 'a', 'salvo', 'antes', 'de', 'que', 'llegar', 'más', 'gilipolla']","['DET', 'NOUN', 'PUNCT', 'VERB', 'PRON', 'PUNCT', 'ADP', 'DET', 'NOUN', 'PRON', 'VERB', 'ADP', 'NOUN', 'PUNCT', 'PRON', 'ADJ', 'VERB', 'VERB', 'CCONJ', 'VERB', 'ADP', 'PROPN', 'CCONJ', 'PROPN', 'CCONJ', 'VERB', 'ADP', 'NOUN', 'ADV', 'ADP', 'SCONJ', 'VERB', 'ADV', 'ADJ']","['Un momento, dame eso, a mi señal me pondré a tío.', 'Vosotros idiotas salid corriendo y buscad a Paz y AJ y ponedlas a salvo antes de que lleguen más gilipollas']","['Vosotros', 'Paz', 'AJ']",34,28,19,2,3,2,0,0,0,0,0,0,0,0,0,0,0,4,2,3,7,3,2,2,2,0,0,0,"momento, poner idiota antes",,,
lana,"Oye, no te preocupes por AJ, ¿vale?",0,[],0,"Oye, no te preocupes por AJ, ¿vale?","['Oye', ',', 'no', 'te', 'preocupes', 'por', 'AJ', ',', '¿', 'vale', '?']","['oír', ',', 'no', 'tú', 'preocupes', 'por', 'AJ', ',', '¿', 'valer', '?']","['VERB', 'PUNCT', 'ADV', 'PRON', 'VERB', 'ADP', 'PROPN', 'PUNCT', 'PUNCT', 'VERB', 'PUNCT']","['Oye, no te preocupes por AJ, ¿vale?']",['AJ'],11,10,8,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,1,0,0,0,,,,
criminal,"De mi primo, la que me diste no daba pego, y pensé que con una de verdad me metería más en el papel",0,[],0,"De mi primo, la que me diste no daba pego, y pensé que con una de verdad me metería más en el papel","['De', 'mi', 'primo', ',', 'la', 'que', 'me', 'diste', 'no', 'daba', 'pego', ',', 'y', 'pensé', 'que', 'con', 'una', 'de', 'verdad', 'me', 'metería', 'más', 'en', 'el', 'papel']","['de', 'mi', 'primo', ',', 'el', 'que', 'yo', 'diste', 'no', 'dar', 'pegar', ',', 'y', 'pensar', 'que', 'con', 'uno', 'de', 'verdad', 'yo', 'meter', 'más', 'en', 'el', 'papel']","['ADP', 'DET', 'NOUN', 'PUNCT', 'DET', 'PRON', 'PRON', 'VERB', 'ADV', 'VERB', 'VERB', 'PUNCT', 'CCONJ', 'VERB', 'SCONJ', 'ADP', 'PRON', 'ADP', 'NOUN', 'PRON', 'VERB', 'ADV', 'ADP', 'DET', 'NOUN']","['De mi primo, la que me diste no daba pego, y pensé que con una de verdad me metería más en el papel']",[],25,22,10,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,4,5,1,2,3,0,0,0,0,pensar verdad,,,
archer,"Para empezar, me ha disparado dos veces",0,[],0,"Para empezar, me ha disparado dos veces","['Para', 'empezar', ',', 'me', 'ha', 'disparado', 'dos', 'veces']","['para', 'empezar', ',', 'yo', 'haber', 'disparar', 'dos', 'vez']","['ADP', 'VERB', 'PUNCT', 'PRON', 'AUX', 'VERB', 'NUM', 'NOUN']","['Para empezar, me ha disparado dos veces']",[],8,8,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0,haber disparar,,,
conway,Es un archivo informático con la identidad verdadera de todos los agentes de CIA que operan en el centro de Sudamérica. Argentina lo usa para presionar y amenazar a contárselo a los rusos,0,[],0,Es un archivo informático con la identidad verdadera de todos los agentes de CIA que operan en el centro de Sudamérica. Argentina lo usa para presionar y amenazar a contárselo a los rusos,"['Es', 'un', 'archivo', 'informático', 'con', 'la', 'identidad', 'verdadera', 'de', 'todos', 'los', 'agentes', 'de', 'CIA', 'que', 'operan', 'en', 'el', 'centro', 'de', 'Sudamérica', '.', 'Argentina', 'lo', 'usa', 'para', 'presionar', 'y', 'amenazar', 'a', 'contárselo', 'a', 'los', 'rusos']","['ser', 'uno', 'archivo', 'informático', 'con', 'el', 'identidad', 'verdadero', 'de', 'todo', 'el', 'agente', 'de', 'CIA', 'que', 'operar', 'en', 'el', 'centro', 'de', 'Sudamérica', '.', 'Argentina', 'él', 'usar', 'para', 'presionar', 'y', 'amenazar', 'a', 'contárselo', 'a', 'el', 'ruso']","['AUX', 'DET', 'NOUN', 'ADJ', 'ADP', 'DET', 'NOUN', 'ADJ', 'ADP', 'DET', 'DET', 'NOUN', 'ADP', 'PROPN', 'PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'PROPN', 'PRON', 'VERB', 'ADP', 'VERB', 'CCONJ', 'VERB', 'ADP', 'VERB', 'ADP', 'DET', 'NOUN']","['Es un archivo informático con la identidad verdadera de todos los agentes de CIA que operan en el centro de Sudamérica.', 'Argentina lo usa para presionar y amenazar a contárselo a los rusos']","['CIA', 'Sudamérica', 'Argentina']",34,30,15,2,3,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,5,1,0,6,3,0,0,0,,,,
archer,Y vosotros estabáis conchabados?,0,"[Match({'ruleId': 'ES_QUESTION_MARK', 'message': 'Símbolo desparejado: Parece que falta un ‘¿’', 'replacements': ['¿Y'], 'offsetInContext': 0, 'context': 'Y vosotros estabáis conchabados?', 'offset': 0, 'errorLength': 1, 'category': 'TYPOGRAPHY', 'ruleIssueType': 'typographical', 'sentence': 'Y vosotros estabáis conchabados?'}), Match({'ruleId': 'MORFOLOGIK_RULE_ES', 'message': 'Se ha encontrado un posible error ortográfico.', 'replacements': ['estabais', 'estabas', 'estacáis', 'estafáis', 'estañáis', 'estibáis', 'estováis', 'gestabais', 'restabais', 'testabais'], 'offsetInContext': 11, 'context': 'Y vosotros estabáis conchabados?', 'offset': 11, 'errorLength': 8, 'category': 'TYPOS', 'ruleIssueType': 'misspelling', 'sentence': 'Y vosotros estabáis conchabados?'})]",2,¿Y vosotros estabais conchabados?,"['¿', 'Y', 'vosotros', 'estabais', 'conchabados', '?']","['¿', 'Y', 'tú', 'estabais', 'conchabado', '?']","['PUNCT', 'CCONJ', 'PRON', 'AUX', 'ADJ', 'PUNCT']",['¿Y vosotros estabais conchabados?'],[],6,6,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,,,,
pam,No deberías qué?,0,"[Match({'ruleId': 'ES_QUESTION_MARK', 'message': 'Símbolo desparejado: Parece que falta un ‘¿’', 'replacements': ['¿No'], 'offsetInContext': 0, 'context': 'No deberías qué?', 'offset': 0, 'errorLength': 2, 'category': 'TYPOGRAPHY', 'ruleIssueType': 'typographical', 'sentence': 'No deberías qué?'})]",1,¿No deberías qué?,"['¿', 'No', 'deberías', 'qué', '?']","['¿', 'no', 'deberías', 'qué', '?']","['PUNCT', 'ADV', 'AUX', 'PRON', 'PUNCT']",['¿No deberías qué?'],[],5,5,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,,,
mr. mackey,"Sí, decidíamos que sin las patadas por la preocupación creciente de las conmociones, m'kay",0,"[Match({'ruleId': 'MORFOLOGIK_RULE_ES', 'message': 'Se ha encontrado un posible error ortográfico.', 'replacements': ['Kai', 'hay', 'ka', 'ay', 'kan', 'lay', 'Kari', 'gay', 'jai', 'kaki', 'kas', 'okay', 'tai', 'ka y'], 'offsetInContext': 43, 'context': ""...upación creciente de las conmociones, m'kay"", 'offset': 87, 'errorLength': 3, 'category': 'TYPOS', 'ruleIssueType': 'misspelling', 'sentence': ""Sí, decidíamos que sin las patadas por la preocupación creciente de las conmociones, m'kay""})]",1,"Sí, decidíamos que sin las patadas por la preocupación creciente de las conmociones, m'Kai","['Sí', ',', 'decidíamos', 'que', 'sin', 'las', 'patadas', 'por', 'la', 'preocupación', 'creciente', 'de', 'las', 'conmociones', ',', ""m'Kai""]","['sí', ',', 'decidir', 'que', 'sin', 'el', 'patada', 'por', 'el', 'preocupación', 'creciente', 'de', 'el', 'conmoción', ',', ""m'kai""]","['INTJ', 'PUNCT', 'VERB', 'SCONJ', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADJ', 'ADP', 'DET', 'NOUN', 'PUNCT', 'ADJ']","[""Sí, decidíamos que sin las patadas por la preocupación creciente de las conmociones, m'Kai""]",[],16,14,9,1,0,2,0,0,1,0,0,0,0,0,0,0,0,3,2,0,1,0,0,3,0,0,0,1,,,,
rodger goodell,"Bien. Ciertamente existen muchas estadísticas interesantes, Dan. Y estamos muy preocupados y esperando a ver si existe una relación directa entre futból y los traumas de cráneo",1,"[Match({'ruleId': 'COMMA_ADVERB', 'message': 'Si el adverbio «ciertamente» se refiere a toda la frase, y no solo al verbo, es recomendable usar una coma.', 'replacements': ['Ciertamente,'], 'offsetInContext': 6, 'context': 'Bien. Ciertamente existen muchas estadísticas interesante...', 'offset': 6, 'errorLength': 11, 'category': 'PUNCTUATION', 'ruleIssueType': 'uncategorized', 'sentence': 'Ciertamente existen muchas estadísticas interesantes, Dan.'}), Match({'ruleId': 'MORFOLOGIK_RULE_ES', 'message': 'Se ha encontrado un posible error ortográfico.', 'replacements': ['fútbol', 'futbol', 'fútbols'], 'offsetInContext': 43, 'context': '...er si existe una relación directa entre futból y los traumas de cráneo', 'offset': 146, 'errorLength': 6, 'category': 'TYPOS', 'ruleIssueType': 'misspelling', 'sentence': 'Y estamos muy preocupados y esperando a ver si existe una relación directa entre futból y los traumas de cráneo'})]",2,"Bien. Ciertamente, existen muchas estadísticas interesantes, Dan. Y estamos muy preocupados y esperando a ver si existe una relación directa entre fútbol y los traumas de cráneo","['Bien', '.', 'Ciertamente', ',', 'existen', 'muchas', 'estadísticas', 'interesantes', ',', 'Dan', '.', 'Y', 'estamos', 'muy', 'preocupados', 'y', 'esperando', 'a', 'ver', 'si', 'existe', 'una', 'relación', 'directa', 'entre', 'fútbol', 'y', 'los', 'traumas', 'de', 'cráneo']","['bien', '.', 'ciertamente', ',', 'existir', 'mucho', 'estadística', 'interesante', ',', 'Dan', '.', 'y', 'estar', 'mucho', 'preocupado', 'y', 'esperar', 'a', 'ver', 'si', 'existir', 'uno', 'relación', 'directo', 'entre', 'fútbol', 'y', 'el', 'trauma', 'de', 'cráneo']","['ADV', 'PUNCT', 'ADV', 'PUNCT', 'VERB', 'DET', 'NOUN', 'ADJ', 'PUNCT', 'PROPN', 'PUNCT', 'CCONJ', 'AUX', 'ADV', 'ADJ', 'CCONJ', 'VERB', 'ADP', 'VERB', 'SCONJ', 'VERB', 'DET', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'ADP', 'NOUN']","['Bien.', 'Ciertamente, existen muchas estadísticas interesantes, Dan.', 'Y estamos muy preocupados y esperando a ver si existe una relación directa entre fútbol y los traumas de cráneo']",['Dan'],31,28,17,3,1,2,0,0,0,0,0,0,0,0,0,0,0,5,3,0,4,3,3,3,1,0,0,0,mucho estar mucho esperar futbol,,,
archer,"Oh, por favor, sabemos que es Buenos Aires",0,[],0,"Oh, por favor, sabemos que es Buenos Aires","['Oh', ',', 'por', 'favor', ',', 'sabemos', 'que', 'es', 'Buenos', 'Aires']","['oh', ',', 'por', 'favor', ',', 'saber', 'que', 'ser', 'Buenos', 'Aires']","['INTJ', 'PUNCT', 'ADP', 'NOUN', 'PUNCT', 'VERB', 'SCONJ', 'AUX', 'PROPN', 'PROPN']","['Oh, por favor, sabemos que es Buenos Aires']",['Buenos Aires'],10,9,6,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,1,saber,,,
archer,"No, en serio",1,[],0,"No, en serio","['No', ',', 'en', 'serio']","['no', ',', 'en', 'serio']","['ADV', 'PUNCT', 'ADP', 'NOUN']","['No, en serio']",[],4,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,serio,,,
archer,"Así mejor, que hay un bebé",0,[],0,"Así mejor, que hay un bebé","['Así', 'mejor', ',', 'que', 'hay', 'un', 'bebé']","['así', 'mejor', ',', 'que', 'haber', 'uno', 'bebé']","['ADV', 'ADV', 'PUNCT', 'SCONJ', 'AUX', 'DET', 'NOUN']","['Así mejor, que hay un bebé']",[],7,7,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,haber,,,
malory,"Está aquí, cabeza hueca",0,[],0,"Está aquí, cabeza hueca","['Está', 'aquí', ',', 'cabeza', 'hueca']","['estar', 'aquí', ',', 'cabeza', 'hueco']","['AUX', 'ADV', 'PUNCT', 'NOUN', 'ADJ']","['Está aquí, cabeza hueca']",[],5,5,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,"estar aqui,",,,
stan,Pero como puede salirse con la suya,0,[],0,Pero como puede salirse con la suya,"['Pero', 'como', 'puede', 'salirse', 'con', 'la', 'suya']","['pero', 'como', 'poder', 'salir él', 'con', 'el', 'suyo']","['CCONJ', 'SCONJ', 'AUX', 'VERB', 'ADP', 'DET', 'DET']",['Pero como puede salirse con la suya'],[],7,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,poder salir,,,
criminal,Todavía tengo pistola,0,[],0,Todavía tengo pistola,"['Todavía', 'tengo', 'pistola']","['todavía', 'tener', 'pistola']","['ADV', 'VERB', 'NOUN']",['Todavía tengo pistola'],[],3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,tener,,,
slater,"Por transferencia, algún problema?",0,"[Match({'ruleId': 'ES_QUESTION_MARK', 'message': 'Símbolo desparejado: Parece que falta un ‘¿’', 'replacements': ['¿Por'], 'offsetInContext': 0, 'context': 'Por transferencia, algún problema?', 'offset': 0, 'errorLength': 3, 'category': 'TYPOGRAPHY', 'ruleIssueType': 'typographical', 'sentence': 'Por transferencia, algún problema?'})]",1,"¿Por transferencia, algún problema?","['¿', 'Por', 'transferencia', ',', 'algún', 'problema', '?']","['¿', 'Por', 'transferencia', ',', 'alguno', 'problema', '?']","['PUNCT', 'ADP', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'PUNCT']","['¿Por transferencia, algún problema?']",[],7,7,6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,alguno,,,
cyril,"Vamos, básicamente si no os matáis unos a otros, es por falta de armas de fuego",0,[],0,"Vamos, básicamente si no os matáis unos a otros, es por falta de armas de fuego","['Vamos', ',', 'básicamente', 'si', 'no', 'os', 'matáis', 'unos', 'a', 'otros', ',', 'es', 'por', 'falta', 'de', 'armas', 'de', 'fuego']","['ir', ',', 'básicamente', 'si', 'no', 'tú', 'matáis', 'uno', 'a', 'otro', ',', 'ser', 'por', 'falta', 'de', 'arma', 'de', 'fuego']","['VERB', 'PUNCT', 'ADV', 'SCONJ', 'ADV', 'PRON', 'VERB', 'PRON', 'ADP', 'PRON', 'PUNCT', 'AUX', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN']","['Vamos, básicamente si no os matáis unos a otros, es por falta de armas de fuego']",[],18,16,8,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,3,2,0,2,0,0,0,0,0,,,,
archer,"Eh, qué va! Solo esa frase!",0,"[Match({'ruleId': 'ES_QUESTION_MARK', 'message': 'Símbolo desparejado: Parece que falta un ‘¡’', 'replacements': ['¡qué'], 'offsetInContext': 4, 'context': 'Eh, qué va! Solo esa frase!', 'offset': 4, 'errorLength': 3, 'category': 'TYPOGRAPHY', 'ruleIssueType': 'typographical', 'sentence': 'Eh, qué va!'}), Match({'ruleId': 'ES_QUESTION_MARK', 'message': 'Símbolo desparejado: Parece que falta un ‘¡’', 'replacements': ['¡Solo'], 'offsetInContext': 12, 'context': 'Eh, qué va! Solo esa frase!', 'offset': 12, 'errorLength': 4, 'category': 'TYPOGRAPHY', 'ruleIssueType': 'typographical', 'sentence': 'Solo esa frase!'})]",2,"Eh, ¡qué va! ¡Solo esa frase!","['Eh', ',', '¡', 'qué', 'va', '!', '¡', 'Solo', 'esa', 'frase', '!']","['Eh', ',', '¡', 'qué', 'ir', '!', '¡', 'solo', 'ese', 'frase', '!']","['PROPN', 'PUNCT', 'PUNCT', 'PRON', 'VERB', 'PUNCT', 'PUNCT', 'ADV', 'DET', 'NOUN', 'PUNCT']","['Eh, ¡qué va! ¡Solo esa frase!']",[],11,9,8,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,,,,
archer,¿Lo dices en serio?,0,[],0,¿Lo dices en serio?,"['¿', 'Lo', 'dices', 'en', 'serio', '?']","['¿', 'él', 'decir', 'en', 'serio', '?']","['PUNCT', 'PRON', 'VERB', 'ADP', 'NOUN', 'PUNCT']",['¿Lo dices en serio?'],[],6,6,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,decir,,,
cyril,...Hay que fastidiarse,0,"[Match({'ruleId': 'ESPACIO_DESPUES_DE_PUNTO', 'message': 'Falta un espacio después del punto.', 'replacements': ['... Hay'], 'offsetInContext': 0, 'context': '...Hay que fastidiarse', 'offset': 0, 'errorLength': 6, 'category': 'TYPOGRAPHY', 'ruleIssueType': 'typographical', 'sentence': '...Hay que fastidiarse'})]",1,... Hay que fastidiarse,"['...', 'Hay', 'que', 'fastidiarse']","['...', 'haber', 'que', 'fastidiar él']","['PUNCT', 'AUX', 'SCONJ', 'VERB']","['...', 'Hay que fastidiarse']",[],4,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,haber,,,
archer,Yo he bordado,0,[],0,Yo he bordado,"['Yo', 'he', 'bordado']","['yo', 'haber', 'bordar']","['PRON', 'AUX', 'VERB']",['Yo he bordado'],[],3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,haber,,,
archer,"Ya os tendríais que haber ido, pero supongo que ya es tarde, así que...",0,[],0,"Ya os tendríais que haber ido, pero supongo que ya es tarde, así que...","['Ya', 'os', 'tendríais', 'que', 'haber', 'ido', ',', 'pero', 'supongo', 'que', 'ya', 'es', 'tarde', ',', 'así', 'que', '...']","['ya', 'tú', 'tendríais', 'que', 'haber', 'ir', ',', 'pero', 'suponer', 'que', 'ya', 'ser', 'tarde', ',', 'así', 'que', '...']","['ADV', 'PRON', 'VERB', 'SCONJ', 'AUX', 'VERB', 'PUNCT', 'CCONJ', 'VERB', 'SCONJ', 'ADV', 'AUX', 'ADV', 'PUNCT', 'ADV', 'SCONJ', 'PUNCT']","['Ya os tendríais que haber ido, pero supongo que ya es tarde, así que...']",[],17,14,7,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,4,0,0,0,0,0,haber,,,
empresario,"""Nosotros no somos los que negamos el verdadero valor de sus joyas, el refrán hindu en realidad dice """"mai pai pachata hai""""""",0,"[Match({'ruleId': 'MORFOLOGIK_RULE_ES', 'message': 'Se ha encontrado un posible error ortográfico.', 'replacements': ['hindú', 'Hind', 'hindi', 'hindús'], 'offsetInContext': 43, 'context': '...verdadero valor de sus joyas, el refrán hindu en realidad dice """"mai pai pachata hai""...', 'offset': 78, 'errorLength': 5, 'category': 'TYPOS', 'ruleIssueType': 'misspelling', 'sentence': '""Nosotros no somos los que negamos el verdadero valor de sus joyas, el refrán hindu en realidad dice """"mai pai pachata hai""""""'}), Match({'ruleId': 'INCORRECT_SPACES', 'message': 'Sobra un espacio.', 'replacements': ['dice""'], 'offsetInContext': 43, 'context': '... sus joyas, el refrán hindu en realidad dice """"mai pai pachata hai""""""', 'offset': 96, 'errorLength': 6, 'category': 'TYPOGRAPHY', 'ruleIssueType': 'typographical', 'sentence': '""Nosotros no somos los que negamos el verdadero valor de sus joyas, el refrán hindu en realidad dice """"mai pai pachata hai""""""'}), Match({'ruleId': 'MORFOLOGIK_RULE_ES', 'message': 'Se ha encontrado un posible error ortográfico.', 'replacements': ['más', 'muy', 'hay', 'mar', 'mayo', 'mal', 'mas', 'mi', 'maíz', 'maya', 'mí', 'maní', 'ay', 'caí', 'lay', 'AI', 'Kai', 'Mac', 'Madi', 'Mafi', 'Magi', 'Maia', 'Mali', 'Malí', 'Man', 'Maní', 'Mapi', 'Mary', 'Mati', 'Mavi', 'Max', 'Maxi', 'Maya', 'Maó', 'Mey', 'ami', 'gay', 'jai', 'mAh', 'mail', 'malí', 'mami', 'maye', 'mayá', 'mayé', 'mayó', 'moái', 'raí', 'tai'], 'offsetInContext': 43, 'context': '...yas, el refrán hindu en realidad dice """"mai pai pachata hai""""""', 'offset': 103, 'errorLength': 3, 'category': 'TYPOS', 'ruleIssueType': 'misspelling', 'sentence': '""Nosotros no somos los que negamos el verdadero valor de sus joyas, el refrán hindu en realidad dice """"mai pai pachata hai""""""'}), Match({'ruleId': 'MORFOLOGIK_RULE_ES', 'message': 'Se ha encontrado un posible error ortográfico.', 'replacements': ['hay', 'país', 'paz', 'par', 'pan', 'PBI', 'PCI', 'ay', 'pi', 'PDI', 'caí', 'lay', 'paya', 'payo', 'parí', 'AI', 'Kai', 'PAC', 'Paci', 'Pan', 'Pao', 'Pat', 'Pati', 'Pau', 'Paya', 'Paz', 'Play', 'gay', 'jai', 'pací', 'paf', 'pali', 'papi', 'payé', 'peí', 'pia', 'psi', 'raí', 'tai'], 'offsetInContext': 43, 'context': '... el refrán hindu en realidad dice """"mai pai pachata hai""""""', 'offset': 107, 'errorLength': 3, 'category': 'TYPOS', 'ruleIssueType': 'misspelling', 'sentence': '""Nosotros no somos los que negamos el verdadero valor de sus joyas, el refrán hindu en realidad dice """"mai pai pachata hai""""""'}), Match({'ruleId': 'MORFOLOGIK_RULE_ES', 'message': 'Se ha encontrado un posible error ortográfico.', 'replacements': ['bachata', 'pacata', 'achata', 'achatá', 'pacha ta'], 'offsetInContext': 43, 'context': '...refrán hindu en realidad dice """"mai pai pachata hai""""""', 'offset': 111, 'errorLength': 7, 'category': 'TYPOS', 'ruleIssueType': 'misspelling', 'sentence': '""Nosotros no somos los que negamos el verdadero valor de sus joyas, el refrán hindu en realidad dice """"mai pai pachata hai""""""'}), Match({'ruleId': 'MORFOLOGIK_RULE_ES', 'message': 'Se ha encontrado un posible error ortográfico.', 'replacements': ['hay', 'ha', 'han', 'hoy', 'ahí', 'haya', 'has', 'haz', 'ay', 'caí', 'lay', 'huy', 'hayo', 'AI', 'HAL', 'Hal', 'Hao', 'Kai', 'chai', 'gay', 'hi', 'hui', 'jai', 'raí', 'tai', 'thai', 'ha i'], 'offsetInContext': 43, 'context': '...indu en realidad dice """"mai pai pachata hai""""""', 'offset': 119, 'errorLength': 3, 'category': 'TYPOS', 'ruleIssueType': 'misspelling', 'sentence': '""Nosotros no somos los que negamos el verdadero valor de sus joyas, el refrán hindu en realidad dice """"mai pai pachata hai""""""'})]",6,"""Nosotros no somos los que negamos el verdadero valor de sus joyas, el refrán hindú en realidad dice""""más hay bachata hay""""""","['""', 'Nosotros', 'no', 'somos', 'los', 'que', 'negamos', 'el', 'verdadero', 'valor', 'de', 'sus', 'joyas', ',', 'el', 'refrán', 'hindú', 'en', 'realidad', 'dice""""más', 'hay', 'bachata', 'hay', '""', '""', '""']","['""', 'yo', 'no', 'ser', 'el', 'que', 'negar', 'el', 'verdadero', 'valor', 'de', 'su', 'joya', ',', 'el', 'refrán', 'hindú', 'en', 'realidad', 'dice""""más', 'haber', 'bachata', 'haber', '""', '""', '""']","['PUNCT', 'PRON', 'ADV', 'AUX', 'DET', 'PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'ADV', 'AUX', 'NOUN', 'AUX', 'PUNCT', 'PUNCT', 'PUNCT']","['""Nosotros no somos los que negamos el verdadero valor de sus joyas, el refrán hindú en realidad dice""""más hay bachata hay""""""']",[],26,21,14,1,0,1,0,0,6,0,0,0,0,0,0,0,0,5,2,2,1,0,2,4,0,0,0,0,haber,,,
